Date Day Date2 T.Max Smx T.Min Smn Rain Srn Evap Sev Radn Ssl VP Svp RHmaxT RHminT FAO56
20160902 6090.0 02-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160903 6091.0 03-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160904 6092.0 04-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160905 6093.0 05-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160906 6094.0 06-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160907 6095.0 07-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160908 6096.0 08-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160909 6097.0 09-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160910 6098.0 10-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160911 6099.0 11-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160912 6100.0 12-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160913 6101.0 13-09-2016 NULL NULL NULL NULL 6.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160914 6102.0 14-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160915 6103.0 15-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160916 6104.0 16-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160917 6105.0 17-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160918 6106.0 18-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160919 6107.0 19-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160920 6108.0 20-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160921 6109.0 21-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160922 6110.0 22-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160923 6111.0 23-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160924 6112.0 24-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160925 6113.0 25-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160926 6114.0 26-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160927 6115.0 27-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160928 6116.0 28-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160929 6117.0 29-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20160930 6118.0 30-09-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161001 6119.0 01-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161002 6120.0 02-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161003 6121.0 03-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161004 6122.0 04-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161005 6123.0 05-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161006 6124.0 06-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161007 6125.0 07-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161008 6126.0 08-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161009 6127.0 09-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161010 6128.0 10-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161011 6129.0 11-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161012 6130.0 12-10-2016 NULL NULL NULL NULL 4.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161013 6131.0 13-10-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161014 6132.0 14-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161015 6133.0 15-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161016 6134.0 16-10-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161017 6135.0 17-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161018 6136.0 18-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161019 6137.0 19-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161020 6138.0 20-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161021 6139.0 21-10-2016 NULL NULL NULL NULL 5.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161022 6140.0 22-10-2016 NULL NULL NULL NULL 17.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161023 6141.0 23-10-2016 NULL NULL NULL NULL 12.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161024 6142.0 24-10-2016 NULL NULL NULL NULL 49.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161025 6143.0 25-10-2016 NULL NULL NULL NULL 7.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161026 6144.0 26-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161027 6145.0 27-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161028 6146.0 28-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161029 6147.0 29-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161030 6148.0 30-10-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161031 6149.0 31-10-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161101 6150.0 01-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161102 6151.0 02-11-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161103 6152.0 03-11-2016 NULL NULL NULL NULL 1.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161104 6153.0 04-11-2016 NULL NULL NULL NULL 8.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161105 6154.0 05-11-2016 NULL NULL NULL NULL 9.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161106 6155.0 06-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161107 6156.0 07-11-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161108 6157.0 08-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161109 6158.0 09-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161110 6159.0 10-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161111 6160.0 11-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161112 6161.0 12-11-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161113 6162.0 13-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161114 6163.0 14-11-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161115 6164.0 15-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161116 6165.0 16-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161117 6166.0 17-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161118 6167.0 18-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161119 6168.0 19-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161120 6169.0 20-11-2016 NULL NULL NULL NULL 24.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161121 6170.0 21-11-2016 NULL NULL NULL NULL 16.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161122 6171.0 22-11-2016 NULL NULL NULL NULL 2.4 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161123 6172.0 23-11-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161124 6173.0 24-11-2016 NULL NULL NULL NULL 0.4 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161125 6174.0 25-11-2016 NULL NULL NULL NULL 1.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161126 6175.0 26-11-2016 NULL NULL NULL NULL 32.6 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161127 6176.0 27-11-2016 NULL NULL NULL NULL 25.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161128 6177.0 28-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161129 6178.0 29-11-2016 NULL NULL NULL NULL 0.6 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161130 6179.0 30-11-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161201 6180.0 01-12-2016 NULL NULL NULL NULL 54.4 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161202 6181.0 02-12-2016 NULL NULL NULL NULL 18.4 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161203 6182.0 03-12-2016 NULL NULL NULL NULL 17.4 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161204 6183.0 04-12-2016 NULL NULL NULL NULL 33.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161205 6184.0 05-12-2016 NULL NULL NULL NULL 2.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161206 6185.0 06-12-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161207 6186.0 07-12-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161208 6187.0 08-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161209 6188.0 09-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161210 6189.0 10-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161211 6190.0 11-12-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161212 6191.0 12-12-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161213 6192.0 13-12-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161214 6193.0 14-12-2016 NULL NULL NULL NULL 9.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161215 6194.0 15-12-2016 NULL NULL NULL NULL 8.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161216 6195.0 16-12-2016 NULL NULL NULL NULL 3.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161217 6196.0 17-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161218 6197.0 18-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161219 6198.0 19-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161220 6199.0 20-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161221 6200.0 21-12-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161222 6201.0 22-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161223 6202.0 23-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161224 6203.0 24-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161225 6204.0 25-12-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161226 6205.0 26-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161227 6206.0 27-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161228 6207.0 28-12-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161229 6208.0 29-12-2016 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161230 6209.0 30-12-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20161231 6210.0 31-12-2016 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170101 6211.0 01-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170102 6212.0 02-01-2017 NULL NULL NULL NULL 3.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170103 6213.0 03-01-2017 NULL NULL NULL NULL 10.6 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170104 6214.0 04-01-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170105 6215.0 05-01-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170106 6216.0 06-01-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170107 6217.0 07-01-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170108 6218.0 08-01-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170109 6219.0 09-01-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170110 6220.0 10-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170111 6221.0 11-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170112 6222.0 12-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170113 6223.0 13-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170114 6224.0 14-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170115 6225.0 15-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170116 6226.0 16-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170117 6227.0 17-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170118 6228.0 18-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170119 6229.0 19-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170120 6230.0 20-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170121 6231.0 21-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170122 6232.0 22-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170123 6233.0 23-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170124 6234.0 24-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170125 6235.0 25-01-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170126 6236.0 26-01-2017 NULL NULL NULL NULL 22.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170127 6237.0 27-01-2017 NULL NULL NULL NULL 6.6 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170128 6238.0 28-01-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170129 6239.0 29-01-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170130 6240.0 30-01-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170131 6241.0 31-01-2017 NULL NULL NULL NULL 3.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170201 6242.0 01-02-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170202 6243.0 02-02-2017 NULL NULL NULL NULL 13.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170203 6244.0 03-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170204 6245.0 04-02-2017 NULL NULL NULL NULL 1.6 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170205 6246.0 05-02-2017 NULL NULL NULL NULL 0.4 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170206 6247.0 06-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170207 6248.0 07-02-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170208 6249.0 08-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170209 6250.0 09-02-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170210 6251.0 10-02-2017 NULL NULL NULL NULL 7.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170211 6252.0 11-02-2017 NULL NULL NULL NULL 45.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170212 6253.0 12-02-2017 NULL NULL NULL NULL 27.6 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170213 6254.0 13-02-2017 NULL NULL NULL NULL 4.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170214 6255.0 14-02-2017 NULL NULL NULL NULL 20.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170215 6256.0 15-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170216 6257.0 16-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170217 6258.0 17-02-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170218 6259.0 18-02-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170219 6260.0 19-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170220 6261.0 20-02-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170221 6262.0 21-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170222 6263.0 22-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170223 6264.0 23-02-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170224 6265.0 24-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170225 6266.0 25-02-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170226 6267.0 26-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170227 6268.0 27-02-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170228 6269.0 28-02-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170301 6270.0 01-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170302 6271.0 02-03-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170303 6272.0 03-03-2017 NULL NULL NULL NULL 11.6 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170304 6273.0 04-03-2017 NULL NULL NULL NULL 26.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170305 6274.0 05-03-2017 NULL NULL NULL NULL 0.4 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170306 6275.0 06-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170307 6276.0 07-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170308 6277.0 08-03-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170309 6278.0 09-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170310 6279.0 10-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170311 6280.0 11-03-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170312 6281.0 12-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170313 6282.0 13-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170314 6283.0 14-03-2017 NULL NULL NULL NULL 0.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170315 6284.0 15-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170316 6285.0 16-03-2017 NULL NULL NULL NULL 20.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170317 6286.0 17-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170318 6287.0 18-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170319 6288.0 19-03-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170320 6289.0 20-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170321 6290.0 21-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170322 6291.0 22-03-2017 NULL NULL NULL NULL 1.6 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170323 6292.0 23-03-2017 NULL NULL NULL NULL 1.6 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170324 6293.0 24-03-2017 NULL NULL NULL NULL 1.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170325 6294.0 25-03-2017 NULL NULL NULL NULL 6.6 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170326 6295.0 26-03-2017 NULL NULL NULL NULL 31.4 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170327 6296.0 27-03-2017 NULL NULL NULL NULL 1.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170328 6297.0 28-03-2017 NULL NULL NULL NULL 0.4 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170329 6298.0 29-03-2017 NULL NULL NULL NULL 0.2 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170330 6299.0 30-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20170331 6300.0 31-03-2017 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
